Regulator,Target,raw_importance,norm_importance,is_pdac_driver
LGALS1,RP11-65J3.14,0.004135260824114084,0.004135260824114084,False
SCG2,MAP3K12,0.004135254770517349,0.004135254770517349,False
TFF2,RP4-539M6.22,0.004135106224566698,0.004135106224566698,False
CENPF,RP11-932O9.8,0.004135102033615112,0.004135102033615112,False
NT5E,CTC-246B18.10,0.004135074559599161,0.004135074559599161,False
DNAJB9,LAX1,0.00413507129997015,0.00413507129997015,False
VDAC3,ANXA10,0.004135068506002426,0.004135068506002426,False
PBX1,CTD-2544N14.3,0.004135058727115393,0.004135058727115393,False
ACTB,CAPSL,0.00413501588627696,0.00413501588627696,False
ICOS,GAS7,0.004134966526180506,0.004134966526180506,False
FCER1A,ECM2,0.004134933464229107,0.004134933464229107,False
CLIC3,RP11-483P21.2,0.004134921822696924,0.004134921822696924,False
HLA-G,LCK,0.004134912975132465,0.004134912975132465,False
ST6GALNAC3,OASL,0.004134907387197018,0.004134907387197018,False
RP11-1260E13.1,ITIH3,0.004134897142648697,0.004134897142648697,False
COL6A1,MUC5B,0.004134874325245619,0.004134874325245619,False
RP11-357H14.17,AC109826.1,0.00413483427837491,0.00413483427837491,False
IGFBP2,FAM83A,0.004134804010391235,0.004134804476052523,False
RBP1,CSF1R,0.004134755115956068,0.004134755115956068,False
FXYD2,FABP1,0.004134746268391609,0.004134746268391609,False
GCNT3,TCN1,0.004134729038923979,0.004134729038923979,False
CA12,FCGR3A,0.004134704824537039,0.004134704824537039,False
KRT6A,SPRR3,0.00413469085469842,0.00413469085469842,False
VENTX,HIGD1B,0.004134665708988905,0.004134665708988905,False
CKAP2,GGH,0.0041346303187310696,0.0041346303187310696,False
MT1X,PON2,0.004134549293667078,0.004134549293667078,False
KRT18,FCN3,0.0041344440542161465,0.004134444519877434,False
BTK,CPT1C,0.004134427290409803,0.004134427290409803,False
PLK1,CASS4,0.004134388640522957,0.004134388640522957,False
RP6-91H8.3,SPINK13,0.004134386777877808,0.004134386777877808,False
AKT1,LRRC32,0.004134385846555233,0.004134385846555233,True
BAX,RP11-307C19.2,0.0041343821212649345,0.0041343821212649345,True
RPS24,ANGPTL4,0.004134377930313349,0.004134377930313349,False
TRAF1,NAV3,0.004134371876716614,0.004134371876716614,False
AGR2,PDGFRL,0.004134327173233032,0.004134327173233032,False
B2M,NID1,0.004134314134716988,0.004134314134716988,False
HILPDA,CGB7,0.004134293179959059,0.004134293179959059,False
ANXA1,RBP4,0.004134191665798426,0.004134191665798426,False
PSMA2.1,TM6SF2,0.0041341898031532764,0.0041341898031532764,False
TGFBI,ROBO1,0.004134173039346933,0.004134173039346933,False
RP6-91H8.3,LUCAT1,0.0041341595351696014,0.0041341595351696014,False
AGR3,RP11-532F6.3,0.004134032875299454,0.004134032875299454,False
RP11-145M9.4,APCDD1,0.004133988171815872,0.004133988171815872,False
PMAIP1,KRAS,0.004133953712880611,0.004133953712880611,False
EREG,GREB1,0.004133915528655052,0.004133915528655052,False
GPRC5A,VSIG4,0.004133895505219698,0.004133895505219698,False
CDK6,SCML4,0.004133889451622963,0.004133889451622963,True
SLPI,GNG2,0.0041338675655424595,0.0041338675655424595,False
GRASP,SH2D1A,0.004133826121687889,0.004133826121687889,False
PRSS3,RGS11,0.004133792128413916,0.004133792594075203,False
GLUL,AP001055.6,0.004133748356252909,0.004133748356252909,False
ANTXR1,AP000318.2,0.00413374463096261,0.0041337450966238976,False
HELLS,IQGAP3,0.004133722744882107,0.004133722744882107,False
CXorf21,CYTH4,0.0041336738504469395,0.0041336738504469395,False
CXCL17,MUC5B,0.004133665934205055,0.004133665934205055,False
AC006116.20,STON1,0.0041336435824632645,0.0041336435824632645,False
CYP3A5,MEG3,0.004133588168770075,0.004133588168770075,False
LRP1,ZNF682,0.00413357513025403,0.00413357513025403,False
LAMA4,NEAT1,0.004133562091737986,0.004133562091737986,False
PLAUR,PPP1R14A,0.004133537411689758,0.004133537411689758,False
RPL3,CCL19,0.0041335346177220345,0.0041335346177220345,False
MPEG1,CD300LF,0.004133511334657669,0.004133511334657669,False
NAMPT,PAX5,0.004133509937673807,0.004133509937673807,False
VCAN,LAMP5,0.004133483860641718,0.004133483860641718,False
DKK1,RP11-62F24.2,0.004133457317948341,0.004133457317948341,False
TAGLN,RETN,0.004133440088480711,0.004133440088480711,False
BCL2L1,RARRES3,0.004133407957851887,0.004133407957851887,True
GZMM,TMIGD2,0.004133356269448996,0.004133356269448996,False
RPLP0,EFHD1,0.004133331123739481,0.004133331123739481,False
CYTIP,IL2RA,0.00413326732814312,0.00413326732814312,False
ITGB4,RP11-229P13.20,0.004133178386837244,0.004133178386837244,False
TYROBP,F13A1,0.004133112728595734,0.004133112728595734,False
KIAA0101,ADAMTS1,0.00413309084251523,0.00413309084251523,False
SGCE,LPXN,0.004133089445531368,0.004133089445531368,False
CD28,IFIT3,0.004133003763854504,0.004133003763854504,False
SFN,VMO1,0.0041329762898385525,0.0041329762898385525,False
